#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-10-24T20:16:22 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5bd0d26547d7	
#INFO	-out.form=mini	
#INFO	-out.max=unlimited	
#INFO	queryParameters=53	
#-oc.form=dec
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&HTTPPRM:&&-ref=VIZ5bd0d26547d7&-oc.form=sexa&-c.r=10&-c.geom=r&-order=I&-out.orig=standard&-out=RA_ICRS&-out=e_RA_ICRS&-out=DE_ICRS&-out=e_DE_ICRS&-out=Source&-out=Plx&-out=e_Plx&-out=pmRA&-out=e_pmRA&-out=pmDE&-out=e_pmDE&-out=Dup&-out=FG&-out=e_FG&-out=Gmag&-out=e_Gmag&-out=FBP&-out=e_FBP&-out=BPmag&-out=e_BPmag&-out=FRP&-out=e_FRP&-out=RPmag&-out=e_RPmag&-out=BP-RP&-out=RV&-out=e_RV&-out=Teff&-out=AG&-out=E(BP-RP)&-out=Rad&-out=Lum&-file=-c&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.max=50&-out.form=HTML Table&-c.eq=J2000&-c.u=arcsec&
#-c.r= 10
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=DR2Name
#-out=RA_ICRS
#-out=e_RA_ICRS
#-out=DE_ICRS
#-out=e_DE_ICRS
#-out=Source
#-out=Epoch
#-out=Plx
#-out=e_Plx
#-out=pmRA
#-out=e_pmRA
#-out=pmDE
#-out=e_pmDE
#-out=Dup
#-out=FG
#-out=e_FG
#-out=Gmag
#-out=e_Gmag
#-out=FBP
#-out=e_FBP
#-out=BPmag
#-out=e_BPmag
#-out=FRP
#-out=e_FRP
#-out=RPmag
#-out=e_RPmag
#-out=E(BR/RP)
#-out=BP-RP
#-out=RV
#-out=e_RV
#-out=o_RV
#-out=Var
#-out=ELON
#-out=ELAT
#-out=Teff
#-out=AG
#-out=E(BP-RP)
#-out=Rad
#-out=Lum
#-out=RAJ2000
#-out=e_RAJ2000
#-out=DEJ2000
#-out=e_DEJ2000
#-out.max=unlimited
#-c.eq=J2000
#-c.u=arcsec
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	e_RA_ICRS	(F7.4)	Standard error of right ascension (e_RA*cosDE) (ra_error)	[ucd=stat.error;pos.eq.ra]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	e_DE_ICRS	(F7.4)	Standard error of declination (dec_error)	[ucd=stat.error;pos.eq.dec]
#Column	Source	(I19)	Unique source identifier (unique within a particular Data Release) (source_id) (G2)	[ucd=meta.id;meta.main]
#Column	Epoch	(F6.1)	[2015.5] Reference epoch (ref_epoch)	[ucd=meta.ref;time.epoch]
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	e_Plx	(F7.4)	? Standard error of parallax (parallax_error)	[ucd=stat.error;pos.parallax]
#Column	pmRA	(F9.3)	? Proper motion in right ascension direction (pmRA*cosDE) (pmra) (3)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	? Standard error of proper motion in right ascension direction (pmra_error)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	? Proper motion in declination direction (pmdec) (4)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	? Standard error of proper motion in declination direction (pmdec_error)	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	Dup	(I1)	[0/1] Source with duplicate sources (duplicated_source) (21)	[ucd=meta.code.status]
#Column	FG	(E11.4)	G-band mean flux (phot_g_mean_flux)	[ucd=phot.flux;stat.mean;em.opt]
#Column	e_FG	(E11.4)	Error on G-band mean flux (phot_g_mean_flux_error)	[ucd=stat.error;phot.flux;stat.mean]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	e_Gmag	(F6.4)	Standard error of G-band mean magnitude (Vega) (added by CDS) (phot_g_mean_mag_error) (37)	[ucd=stat.error;phot.mag;stat.mean]
#Column	FBP	(E11.4)	? Mean flux in the integrated BP band (phot_bp_mean_flux)	[ucd=phot.flux;stat.mean;em.opt.B]
#Column	e_FBP	(E11.4)	? Error on the integrated BP mean flux (phot_bp_mean_flux_error) (25)	[ucd=stat.error;phot.flux;stat.mean]
#Column	BPmag	(F7.4)	? Integrated BP mean magnitude (Vega) (phot_bp_mean_mag) (26)	[ucd=phot.mag;stat.mean;em.opt.B]
#Column	e_BPmag	(F6.4)	? Standard error of BP mean magnitude (Vega) (added by CDS) (phot_bp_mean_mag_error) (37)	[ucd=stat.error;phot.mag;stat.mean]
#Column	FRP	(E11.4)	? Mean flux in the integrated RP band (phot_rp_mean_flux)	[ucd=phot.flux.density;em.opt.R]
#Column	e_FRP	(E11.4)	? Error on the integrated RP mean flux (phot_rp_mean_flux_error) (28)	[ucd=stat.error;phot.flux;stat.mean]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	e_RPmag	(F6.4)	? Standard error of RP mean magnitude (Vega) (added by CDS) (phot_rp_mean_mag_error) (37)	[ucd=stat.error;phot.mag;stat.mean]
#Column	E(BR/RP)	(F6.3)	? BP/RP excess factor (phot_bp_rp_excess_factor)	[ucd=stat.value]
#Column	BP-RP	(F7.4)	? BP-RP colour (photBpMeanMag-photRMeanMag) (bp_rp)	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	RV	(F7.2)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=spect.dopplerVeloc.opt;pos.barycenter]
#Column	e_RV	(F5.2)	? Radial velocity error (radial_velocity_error) (30)	[ucd=stat.error;spect.dopplerVeloc.opt;pos.barycenter]
#Column	o_RV	(I3)	Number of transits used to compute radial velocity (rv_nb_transits)	[ucd=meta.number]
#Column	Var	(a13)	Photometric variability flag (phot_variable_flag) (31)	[ucd=meta.code;src.var]
#Column	ELON	(F15.11)	Ecliptic longitude (ecl_lon) (33)	[ucd=pos.ecliptic.lon]
#Column	ELAT	(F15.11)	Ecliptic latitude (ecl_lat) (33)	[ucd=pos.ecliptic.lat]
#Column	Teff	(F7.2)	? Stellar effective temperature (estimate from Apsis-Priam) (teff_val)	[ucd=phys.temperature.effective]
#Column	AG	(F7.4)	? Estimate of extinction in the G band from Apsis-Priam (a_g_val)	[ucd=phys.absorption.gal]
#Column	E(BP-RP)	(F7.4)	? Estimate of redenning E(BP-RP) from Apsis-Priam (e_bp_min_rp_val)	[ucd=phot.color.excess]
#Column	Rad	(F6.2)	? Estimate of radius from Apsis-FLAME (radius_val)	[ucd=phys.size.radius]
#Column	Lum	(F9.3)	? Esimate of luminosity from Apsis-FLAME (lum_val)	[ucd=phys.luminosity]
#Column	RAJ2000	(F15.11)	Barycentric right ascension (ICRS) at Ep=2000.0 (added by CDS) (ra_epoch2000)	[ucd=pos.eq.ra]
#Column	e_RAJ2000	(F7.4)	Standard error of right ascension (e_RA*cosDE) (added by CDS) (ra_epoch2000_error)	[ucd=stat.error;pos.eq.ra]
#Column	DEJ2000	(F15.11)	Barycentric declination (ICRS) at Ep=2000.0 (added by CDS) (dec_epoch2000)	[ucd=pos.eq.dec]
#Column	e_DEJ2000	(F7.4)	Standard error of declination (added by CDS) (dec_epoch2000_error)	[ucd=stat.error;pos.eq.dec]
DR2Name|RA_ICRS|e_RA_ICRS|DE_ICRS|e_DE_ICRS|Source|Epoch|Plx|e_Plx|pmRA|e_pmRA|pmDE|e_pmDE|Dup|FG|e_FG|Gmag|e_Gmag|FBP|e_FBP|BPmag|e_BPmag|FRP|e_FRP|RPmag|e_RPmag|E(BR/RP)|BP-RP|RV|e_RV|o_RV|Var|ELON|ELAT|Teff|AG|E(BP-RP)|Rad|Lum|RAJ2000|e_RAJ2000|DEJ2000|e_DEJ2000

Gaia DR2 3206232054703793792|067.71759647018| 0.0777|-01.21291660940| 0.0551|3206232054703793792|2015.5|   27.2451| 0.1046|  129.566| 0.163|   36.090| 0.110|0| 2.4707e+04| 2.1119e+01|14.7063|0.0009| 3.1486e+03| 1.7805e+01|16.6061|0.0061| 3.5219e+04| 8.0124e+01|13.3950|0.0025| 1.553| 3.2111|       |     |  0|NOT_AVAILABLE| 65.71984395002|-22.79357013508|3564.95| 0.4385| 0.2583|      |         | 67.71703848990| 2.5203| -1.21307199731| 1.6988

Gaia DR2 147877549363243520 |067.73287542829| 0.0785|+24.83791285841| 0.0481| 147877549363243520|2015.5|   22.2126| 0.0837|  106.423| 0.158|  -55.280| 0.113|0| 2.4899e+04| 3.0963e+01|14.6979|0.0014| 3.5455e+03| 1.9399e+01|16.4772|0.0059| 3.4439e+04| 1.0653e+02|13.4193|0.0034| 1.526| 3.0579|       |     |  0|NOT_AVAILABLE| 69.85920892590| +2.94215434314|3655.22|       |       |      |         | 67.73237051170| 2.4557| 24.83815086760| 1.7490

Gaia DR2 3307342353720064384|067.73940222747| 0.0596|+12.30370599643| 0.0294|3307342353720064384|2015.5|   24.6475| 0.0750|  117.359| 0.154|  -19.216| 0.080|1| 1.3766e+05| 6.7885e+01|12.8414|0.0005| 2.5885e+04| 4.9637e+01|14.3188|0.0021| 1.7446e+05| 2.7816e+02|11.6577|0.0017| 1.455| 2.6611|       |     |  0|NOT_AVAILABLE| 67.96274937535| -9.44879092361|3837.19| 0.7143| 0.4103|      |         | 67.73888505460| 2.3832| 12.30378872940| 1.2415

Gaia DR2 3312882483575093760|067.79636319391| 0.0625|+16.39576593420| 0.0273|3312882483575093760|2015.5|   20.2298| 0.0708|   98.725| 0.113|  -24.687| 0.075|0| 5.6138e+04| 5.1057e+01|13.8152|0.0010| 9.9661e+03| 3.3892e+01|15.3551|0.0037| 7.2963e+04| 1.9965e+02|12.6042|0.0030| 1.477| 2.7509|       |     |  0|NOT_AVAILABLE| 68.64437318375| -5.41253564696|3928.61| 0.4267| 0.2563|      |         | 67.79592011010| 1.7475| 16.39587222400| 1.1690

Gaia DR2 3307371215900262784|067.80305490737| 0.0791|+12.47726791719| 0.0338|3307371215900262784|2015.5|   20.4819| 0.0917|   96.216| 0.138|  -12.668| 0.106|0| 1.2918e+04| 7.9689e+00|15.4104|0.0007| 1.6967e+03| 9.3472e+00|17.2774|0.0060| 1.8315e+04| 2.8718e+01|14.1049|0.0017| 1.549| 3.1725|       |     |  0|NOT_AVAILABLE| 68.05185125001| -9.28674136487|3592.08| 0.4747| 0.2970|      |         | 67.80263062210| 2.1362| 12.47732245910| 1.6458

Gaia DR2 3305860933600191872|067.81617240591| 0.1225|+10.70423842458| 0.0516|3305860933600191872|2015.5|   21.7460| 0.1731|  103.018| 0.323|  -10.891| 0.166|0| 6.6509e+04| 3.1674e+01|13.6312|0.0005| 1.0016e+04| 3.7449e+01|15.3497|0.0041| 9.0842e+04| 1.1088e+02|12.3662|0.0013| 1.516| 2.9835|       |     |  0|NOT_AVAILABLE| 67.78979840817|-11.04095660196|3730.34|       |       |      |         | 67.81572099910| 5.0071| 10.70428531650| 2.5721
Gaia DR2 3305860933598991232|067.81460835327| 0.2188|+10.70470486456| 0.0902|3305860933598991232|2015.5|   -0.5019| 0.2776|   10.930| 0.558|    4.216| 0.268|0| 1.1152e+03| 1.3741e+00|18.0700|0.0013| 4.1974e+02| 7.0667e+00|18.7939|0.0183| 1.0860e+03| 8.5719e+00|17.1724|0.0086| 1.350| 1.6216|       |     |  0|NOT_AVAILABLE| 67.78832376008|-11.04026047450|       |       |       |      |         | 67.81456046200| 8.6453| 10.70468671440| 4.1627
Gaia DR2 3305860933598991104|067.81548099920| 0.2014|+10.70333216801| 0.0825|3305860933598991104|2015.5|   21.2846| 0.2513|  105.347| 0.579|  -10.376| 0.253|0| 1.6855e+03| 1.5847e+00|17.6215|0.0010| 1.2371e+02| 6.5318e+00|20.1204|0.0573| 3.0287e+03| 1.7013e+01|16.0588|0.0061| 1.870| 4.0616|       |     |  0|NOT_AVAILABLE| 67.78897307380|-11.04174822153|       |       |       |      |         | 67.81501939140| 8.9705| 10.70337684320| 3.9254

Gaia DR2 3306588707218380544|067.81721897963| 0.0435|+12.19827108283| 0.0222|3306588707218380544|2015.5|    0.0426| 0.0506|    0.871| 0.106|    0.266| 0.061|0| 1.0378e+04| 3.6265e+00|15.6481|0.0004| 3.1424e+03| 7.5557e+00|16.6082|0.0026| 1.0854e+04| 1.3717e+01|14.6729|0.0014| 1.349| 1.9353|       |     |  0|NOT_AVAILABLE| 68.02264477270| -9.56459124470|3979.57|       |       |      |         | 67.81721514140| 1.6482| 12.19826993850| 0.9403
Gaia DR2 3306588707218380288|067.81744697444| 0.0580|+12.20008133255| 0.0296|3306588707218380288|2015.5|   22.0371| 0.0680|  106.956| 0.142|  -13.802| 0.081|0| 3.2641e+04| 1.1740e+01|14.4040|0.0004| 4.8689e+03| 1.5327e+01|16.1328|0.0034| 4.4600e+04| 5.1921e+01|13.1386|0.0013| 1.516| 2.9942|       |     |  0|NOT_AVAILABLE| 68.02314771355| -9.56283605312|3869.46|       |       |      |         | 67.81697582710| 2.1955| 12.20014075530| 1.2614

Gaia DR2 3305881652522411520|067.83201528784| 0.0566|+10.92373549238| 0.0275|3305881652522411520|2015.5|   23.0683| 0.0650|  114.730| 0.137|   -9.454| 0.078|0| 2.0977e+04| 1.4014e+01|14.8840|0.0007| 2.7163e+03| 1.5274e+01|16.7664|0.0061| 2.9807e+04| 4.9252e+01|13.5761|0.0018| 1.550| 3.1903|       |     |  0|VARIABLE     | 67.83964673610|-10.82642067084|3669.45|       |       |      |         | 67.83151219660| 2.1262| 10.92377619500| 1.2116

Gaia DR2 144574788234755200 |067.93218902222| 0.0855|+21.15446802338| 0.0415| 144574788234755200|2015.5|   16.5106| 0.1121|   80.788| 0.241|  -31.184| 0.122|0| 8.3906e+03| 5.3190e+00|15.8789|0.0007| 1.1343e+03| 1.0140e+01|17.7145|0.0097| 1.1963e+04| 2.4332e+01|14.5674|0.0022| 1.561| 3.1472|       |     |  0|VARIABLE     | 69.48740238339| -0.72707849690|3799.67|       |       |      |         | 67.93181604990| 3.7402| 21.15460228840| 1.8954
Gaia DR2 144574788234755584 |067.93069826381| 0.0827|+21.15308645414| 0.0407| 144574788234755584|2015.5|   16.4331| 0.1071|   79.350| 0.233|  -30.669| 0.118|0| 7.9052e+03| 4.5357e+00|15.9436|0.0006| 1.0592e+03| 8.6981e+00|17.7889|0.0089| 1.1254e+04| 2.2637e+01|14.6337|0.0022| 1.558| 3.1553|       |     |  0|NOT_AVAILABLE| 69.48582107518| -0.72823674836|3770.21| 0.5035| 0.3080|      |         | 67.93033193300| 3.6101| 21.15321850120| 1.8372

Gaia DR2 3285426613077584384|068.02052089370| 0.0554|+05.41007454287| 0.0300|3285426613077584384|2015.5|   23.0090| 0.0688|  112.505| 0.125|    7.578| 0.056|0| 5.9562e+07| 1.3274e+04| 6.2510|0.0002| 3.5161e+07| 2.7993e+04| 6.4862|0.0009| 3.4485e+07| 3.4497e+04| 5.9178|0.0011| 1.169| 0.5684|  41.47| 0.47| 19|NOT_AVAILABLE| 67.15638276346|-16.30314168344|6655.00| 0.5925| 0.2903|  1.57|    4.352| 68.02003433020| 1.9411|  5.41004191565| 0.8740

Gaia DR2 3314137846679343872|068.03365043148| 0.0621|+17.66434832016| 0.0296|3314137846679343872|2015.5|   20.9537| 0.0760|   99.603| 0.120|  -30.547| 0.081|1| 4.6963e+04| 3.5067e+01|14.0090|0.0008| 8.2833e+03| 5.5246e+01|15.5559|0.0072| 6.5970e+04| 3.9742e+02|12.7136|0.0065| 1.581| 2.8423|       |     |  0|NOT_AVAILABLE| 69.06054798911| -4.19237442892|4492.24| 0.5337| 0.2957|      |         | 68.03320036540| 1.8646| 17.66447984220| 1.2611
Gaia DR2 3314137850976020096|068.03342478090| 0.2456|+17.66468065649| 0.1021|3314137850976020096|2015.5|   19.9002| 0.2933|   96.323| 0.409|  -35.202| 0.285|0| 4.3948e+03| 1.4060e+01|16.5810|0.0035|           |           |       |      |           |           |       |      |      |       |       |     |  0|NOT_AVAILABLE| 69.06038452935| -4.19201373391|       |       |       |      |         | 68.03298953450| 6.3437| 17.66483221970| 4.4137

Gaia DR2 3314232855652894848|068.10161792997| 0.1164|+17.75068648320| 0.0574|3314232855652894848|2015.5|    1.6247| 0.1389|    9.116| 0.221|    0.117| 0.151|0| 2.6486e+03| 3.7277e+00|17.1308|0.0015| 8.0464e+02| 2.6231e+01|18.0874|0.0354| 2.9725e+03| 3.3935e+01|16.0791|0.0124| 1.426| 2.0083|       |     |  0|NOT_AVAILABLE| 69.13763686317| -4.11664472934|       |       |       |      |         | 68.10157672000| 3.4231| 17.75068597910| 2.3460
Gaia DR2 3314232855652895104|068.09948359318| 0.0330|+17.75059414541| 0.0152|3314232855652895104|2015.5|   23.2618| 0.0373|  109.865| 0.066|  -34.506| 0.042|0| 8.5202e+04| 8.1348e+01|13.3622|0.0010| 3.3766e+04| 1.4686e+02|14.0302|0.0047| 8.4467e+04| 2.8699e+02|12.4452|0.0037| 1.388| 1.5850|       |     |  0|NOT_AVAILABLE| 69.13560778055| -4.11643367991|4486.00| 0.1020| 0.0580|      |         | 68.09898691700| 1.0250| 17.75074271190| 0.6491

Gaia DR2 3314248553756503552|068.12291318937| 0.2191|+17.90590925561| 0.1031|3314248553756503552|2015.5|    0.2406| 0.2569|    1.409| 0.447|    1.251| 0.281|0| 8.0241e+02| 1.6982e+00|18.4274|0.0023| 3.0042e+02| 7.5749e+00|19.1571|0.0274| 7.3854e+02| 5.2421e+00|17.5910|0.0077| 1.295| 1.5661|       |     |  0|NOT_AVAILABLE| 69.18086662012| -3.96616031240|       |       |       |      |         | 68.12290681270| 6.9388| 17.90590386810| 4.3550
Gaia DR2 3314248553758018304|068.11984689771| 0.7288|+17.90345320154| 0.3373|3314248553758018304|2015.5|    1.8031| 0.8531|    0.632| 1.735|   -2.824| 0.934|0| 1.6901e+02| 1.3664e+00|20.1186|0.0088| 6.4168e+01| 1.0383e+01|20.8331|0.1757| 2.5806e+02| 1.0767e+01|18.7326|0.0453| 1.907| 2.1005|       |     |  0|NOT_AVAILABLE| 69.17760848165| -3.96815556648|       |       |       |      |         | 68.11984403890|26.9028| 17.90346536040|14.4789
Gaia DR2 3314248558053305216|068.12108256731| 0.0599|+17.90455662845| 0.0291|3314248558053305216|2015.5|   17.7574| 0.0712|   73.084| 0.126|  -19.159| 0.085|0| 4.0665e+04| 3.5884e+01|14.1653|0.0010| 6.9741e+03| 5.2075e+01|15.7427|0.0081| 5.3185e+04| 1.1994e+02|12.9475|0.0024| 1.479| 2.7952|       |     |  0|NOT_AVAILABLE| 69.17893840424| -3.96723910560|3782.28| 0.6443| 0.2973|      |         | 68.12075188580| 1.9477| 17.90463911770| 1.3124

Gaia DR2 144338187075686016 |068.12299403384| 0.0930|+20.73537733537| 0.0449| 144338187075686016|2015.5|   17.3052| 0.1143|   78.774| 0.236|  -29.471| 0.126|0| 1.7664e+04| 8.4647e+00|15.0707|0.0005| 2.2055e+03| 1.1432e+01|16.9926|0.0056| 2.5572e+04| 3.7173e+01|13.7425|0.0016| 1.573| 3.2501|       |     |  0|NOT_AVAILABLE| 69.60124726350| -1.16802530571|3890.42| 1.2473| 0.7107|      |         | 68.12263137500| 3.6552| 20.73550422530| 1.9518

Gaia DR2 3410639993682264960|068.15818836479| 0.0458|+19.04653111255| 0.0232|3410639993682264960|2015.5|   23.1750| 0.0539|  111.034| 0.104|  -39.930| 0.060|0| 5.8756e+04| 7.4347e+01|13.7657|0.0014| 9.8911e+03| 7.5148e+01|15.3633|0.0082| 7.7682e+04| 2.4112e+02|12.5361|0.0034| 1.490| 2.8272|       |     |  0|NOT_AVAILABLE| 69.38354655479| -2.84312665942|3930.78| 0.5210| 0.2970|      |         | 68.15768261450| 1.6109| 19.04670303370| 0.9339

Gaia DR2 3410640887035452928|068.17102226833| 0.0339|+19.11333697374| 0.0181|3410640887035452928|2015.5|   19.0381| 0.0387|   90.692| 0.078|  -33.372| 0.047|0| 1.6880e+06| 9.2635e+02|10.1200|0.0006| 7.0201e+05| 1.0947e+03|10.7355|0.0017| 1.3811e+06| 2.1697e+03| 9.4113|0.0017| 1.234| 1.3242|  39.81| 0.47|  9|NOT_AVAILABLE| 69.40546378625| -2.77885440673|4651.53|       |       |  0.73|    0.223| 68.17060900870| 1.2166| 19.11348065830| 0.7237

Gaia DR2 147908438767993216 |068.18930675713| 0.0797|+25.09255560767| 0.0475| 147908438767993216|2015.5|   18.3681| 0.0756|   88.828| 0.186|  -46.467| 0.115|0| 1.4729e+04| 1.4426e+01|15.2679|0.0011| 2.0424e+03| 1.3274e+01|17.0760|0.0071| 2.0567e+04| 3.0606e+01|13.9790|0.0016| 1.535| 3.0971|       |     |  0|NOT_AVAILABLE| 70.30703484871| +3.13208802905|3653.07|       |       |      |         | 68.18888444580| 2.8808| 25.09275567370| 1.7761

Gaia DR2 3306592418070112384|068.18962261758| 0.0527|+12.06660851155| 0.0239|3306592418070112384|2015.5|   20.5500| 0.0566|   96.953| 0.105|  -14.186| 0.070|0| 5.8860e+04| 4.4770e+01|13.7638|0.0008| 1.0396e+04| 5.2509e+01|15.3093|0.0055| 7.6278e+04| 1.6272e+02|12.5559|0.0023| 1.473| 2.7533|       |     |  0|NOT_AVAILABLE| 68.36753815727| -9.74976542935|4076.08| 0.5520| 0.3400|      |         | 68.18919575150| 1.6287| 12.06666959010| 1.0816

Gaia DR2 146057617101593856 |068.27139905632| 0.2108|+23.55482666506| 0.1223| 146057617101593856|2015.5|   19.4949| 0.2131|   95.596| 0.587|  -47.409| 0.331|0| 1.9875e+04| 2.2094e+01|14.9426|0.0012| 2.4836e+03| 1.1630e+01|16.8637|0.0051| 2.8523e+04| 4.3564e+01|13.6239|0.0017| 1.560| 3.2398|       |     |  0|NOT_AVAILABLE| 70.15382738627| +1.60016947260|3631.38| 1.1290| 0.6323|      |         | 68.27095005150| 9.1077| 23.55503078660| 5.1277

Gaia DR2 3204468747291043584|068.31353430811| 0.1183|-03.79109911352| 0.0713|3204468747291043584|2015.5|   12.4105| 0.1482|   75.294| 0.209|   17.751| 0.159|0| 8.4495e+03| 5.6366e+00|15.8713|0.0007| 1.0001e+03| 7.4611e+00|17.8512|0.0081| 1.2334e+04| 2.2075e+01|14.5342|0.0019| 1.578| 3.3171|       |     |  0|NOT_AVAILABLE| 65.90249411759|-25.43433616962|3810.18|       |       |      |         | 68.31320941430| 3.2458| -3.79117553984| 2.4624

Gaia DR2 258821055748875264 |068.32929262701| 0.0382|+49.86083613853| 0.0223| 258821055748875264|2015.5|   21.5664| 0.0404|   78.150| 0.058| -109.849| 0.039|0| 1.1367e+06| 3.5119e+02|10.5493|0.0003| 4.2383e+05| 3.8942e+02|11.2834|0.0010| 1.0143e+06| 6.6835e+02| 9.7465|0.0007| 1.265| 1.5369|   2.30| 0.52| 13|NOT_AVAILABLE| 74.41989026204|+27.58705955105|4371.21| 0.3700| 0.1822|  0.63|    0.131| 68.32877066310| 0.8975| 49.86130909730| 0.6016
Gaia DR2 258821090105367552 |068.32820179135| 0.2218|+49.86392467259| 0.1237| 258821090105367552|2015.5|    0.7276| 0.2236|    0.367| 0.336|   -4.375| 0.217|0| 6.9577e+02| 1.7124e+00|18.5822|0.0027| 2.6739e+02| 1.3185e+01|19.2835|0.0535| 7.7253e+02| 1.5227e+01|17.5421|0.0214| 1.495| 1.7414|       |     |  0|NOT_AVAILABLE| 74.41968539350|+27.59022191356|       |       |       |      |         | 68.32819933950| 5.2059| 49.86394351030| 3.3674

Gaia DR2 3306541217764587904|068.40008232367| 0.4134|+11.99351587454| 0.2202|3306541217764587904|2015.5|    0.3031| 0.4572|    0.387| 0.817|   -1.189| 0.608|0| 2.8327e+02| 9.3290e-01|19.5579|0.0036| 1.5625e+02| 1.0488e+01|19.8668|0.0729| 2.8778e+02| 9.8509e+00|18.6143|0.0372| 1.568| 1.2525|       |     |  0|NOT_AVAILABLE| 68.56301032772| -9.85276820226|       |       |       |      |         | 68.40008062200|12.6690| 11.99352099340| 9.4246
Gaia DR2 3306541222060028672|068.39800201480| 0.0433|+11.99276118650| 0.0231|3306541222060028672|2015.5|   15.5879| 0.0481|   73.971| 0.092|  -14.757| 0.063|0| 3.4173e+04| 1.7409e+01|14.3542|0.0006| 6.4472e+03| 2.2938e+01|15.8280|0.0039| 4.3524e+04| 5.0712e+01|13.1651|0.0013| 1.462| 2.6629|       |     |  0|NOT_AVAILABLE| 68.56085405459| -9.85321206090|3899.67| 0.2360| 0.1350|      |         | 68.39767642090| 1.4242| 11.99282472180| 0.9718

Gaia DR2 3313259169388356608|068.40863659425| 0.0469|+16.76238976576| 0.0207|3313259169388356608|2015.5|   20.5577| 0.0513|   97.960| 0.125|  -25.505| 0.057|0| 4.1147e+06| 1.6860e+03| 9.1525|0.0004| 1.9554e+06| 2.8624e+03| 9.6233|0.0016| 3.0274e+06| 3.8246e+03| 8.5592|0.0014| 1.211| 1.0640|  40.27| 0.16|  6|NOT_AVAILABLE| 69.28196308576| -5.13742829146|4944.74| 0.1330| 0.0655|  0.89|    0.430| 68.40819610470| 1.9341| 16.76249957970| 0.8834

Gaia DR2 3410439745127430016|068.42891063963| 0.0490|+18.76626024400| 0.0258|3410439745127430016|2015.5|   24.1260| 0.0557|  114.805| 0.117|  -41.277| 0.071|0| 4.8057e+04| 4.4076e+01|13.9840|0.0010| 7.4089e+03| 4.5722e+01|15.6770|0.0067| 6.5522e+04| 1.8264e+02|12.7209|0.0030| 1.518| 2.9561|       |     |  0|VARIABLE     | 69.59587016206| -3.15807047557|3833.90| 0.6197| 0.3608|      |         | 68.42838858770| 1.8105| 18.76643796450| 1.0948
Gaia DR2 3410439745125602816|068.42717450311| 1.0968|+18.76723053815| 0.6652|3410439745125602816|2015.5|    2.6945| 1.0244|   11.142| 2.424|   -4.362| 1.825|0| 1.1439e+02| 9.1662e-01|20.5424|0.0087| 3.5396e+01| 6.6653e+00|21.4790|0.2045| 2.0711e+02| 1.1051e+01|18.9714|0.0579| 2.120| 2.5076|       |     |  0|NOT_AVAILABLE| 69.59438391988| -3.15686986910|       |       |       |      |         | 68.42712383810|37.5820| 18.76724931750|28.3004

Gaia DR2 3314294771901304192|068.48158208669| 0.0568|+18.38062488977| 0.0277|3314294771901304192|2015.5|   21.4580| 0.0723|  103.529| 0.134|  -32.417| 0.072|0| 1.8890e+04| 1.1948e+01|14.9978|0.0007| 2.6905e+03| 1.9300e+01|16.7768|0.0078| 2.6167e+04| 5.0031e+01|13.7175|0.0021| 1.528| 3.0593|       |     |  0|NOT_AVAILABLE| 69.58882047806| -3.54686078231|3675.67| 0.2030| 0.1510|      |         | 68.48111237180| 2.0734| 18.38076446310| 1.1238

